,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd
88,30691181880,5,1.0,,0,0,0,2023-03-03,my lips have been dry and flake for as long as i can remember. i finally got this and aquaphor and finally noticed a difference. in one night my lips were smooth and every since then have not flaked.,THIS FIXES EVERYTHING.,lightMedium,brown,oily,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
89,39295256784,5,1.0,1.0,1,0,1,2023-03-03,"This product is so cute, especially with the little applicator for your lips. It keeps my lips hydrated really good, and I absolutely love this product. ￼",Must buyyyy,medium,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
90,6642769747,5,1.0,,0,0,0,2023-03-02,I love the feeling of all of lanieges lip masks and was so excited to try this one Yummy candy but not too overpowering,Yummy candy,,green,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
91,7554442535,5,1.0,1.0,1,0,1,2023-03-02,I use this night and morning and LOVE it. This tub lasts SO long too!!,,light,blue,normal,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
92,24050060957,5,1.0,1.0,4,0,4,2023-03-02,"its good, i like it, it lives up to the hype. nothing more nothing less. also why tf are we spending $24 on lip balm lol ?!",its good!,light,green,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
93,46974309809,4,1.0,0.5,4,2,2,2023-03-02,I love LANEIGE but i dont think this is worth 30$ it is rlly good but i would wait for a sale or get it cheaper online,Not worth it,mediumTan,brown,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
94,41088271705,5,1.0,,0,0,0,2023-03-02,good for use all day not just for night made my lips sooo soft,WORTH THE HYPE,fair,blue,normal,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
95,44472131871,5,1.0,0.0,1,1,0,2023-03-02,I love everything laneige and this is no exception. Living in the Midwest in the winter this has literally SAVED my lips from being cracked and sore all winter!,Laneige lover,fairLight,gray,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
96,6036085339,5,1.0,,0,0,0,2023-03-02,It’s the holy grail of lip hydration. I don’t love the applicator though and feel like it could easily be in a tube instead.,,fairLight,blue,dry,red,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
97,12119150865,5,1.0,,0,0,0,2023-03-02,it’s nice but buy the amazon dupe. Also the application is a bit difficult. They have one with the squeeze tube that’s better,it’s nice but there are dupes,lightMedium,brown,normal,auburn,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
98,43606919347,2,0.0,,0,0,0,2023-03-02,"I don’t understand the hype, it’s definitely not work the money. Doesn’t stay on very long and doesn’t make a difference in hydration. The vanilla left a film after use. Only good thing is the smell!",It’s okay,light,blue,oily,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
99,24181841840,5,1.0,,0,0,0,2023-03-02,"Im the type of person that bites and picks on my lips constantly, and I decided to give this products a try and  apply it the second I go to bed. Few days my lips have never felt so soft",Must have for lip care <3,lightMedium,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
100,2369032365,5,1.0,1.0,1,0,1,2023-03-02,"Obsessed. I’ve used the Berry, Mango, and Gummy Bear scents and I love them. I use every night and can still feel them on my lips in the morning. A definite must have.",Must have!,light,green,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
101,34583621787,3,1.0,,0,0,0,2023-03-02,"I tried it first from the mini version Sephora gifted and I loved it so much that it inspired me to get the full version. But what I’ve noticed after using it for quite some time is that it stopped really working. Maybe the mini version is more concentrated, but overall it’s a great product!",,,hazel,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
102,34674456077,5,1.0,,0,0,0,2023-03-01,Truly nourishing and very sexy wet look too. I use it before going out during winter days,Looks sexy on my lips,lightMedium,brown,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
103,26212301682,3,1.0,0.0,1,1,0,2023-03-01,"I really wanted to love this, but I ended up just liking it. It does hydrate, but it’s not the absolute best out there. I would recommend the berry flavor, as opposed to the vanilla flavor. The vanilla just tastes odd.","Good, but I’d get a different flavor",fairLight,green,dry,auburn,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
104,2506029715,1,0.0,0.800000011920929,5,1,4,2023-03-01,This feels and smells nice but over time it dried my lips out more than any other lip balm/mask I’ve ever put on my lips. My lips were literally peeling after using this for a few weeks and I’ve never had that happen to me before,,mediumTan,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
105,30719529484,5,1.0,,0,0,0,2023-03-01,I think it’s worth the price because I’ve been using it for about a year and I still have some even though I put a lot on at night and sometimes during the day. It works really well for me and lips feel so soft and moisturized￼ when i wake up,Every night,fairLight,brown,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
106,43055853656,5,1.0,,0,0,0,2023-03-01,"i loveeeee this mask!!! it instantly makes my lips hydrated and i wake up to smooth, soft lips! a little goes a long way and this will definitely last a while! i definitely recommend!",love!!!,light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
107,32394665163,5,1.0,,0,0,0,2023-03-01,Love!! So moisturizing and cute. Love putting it on before I go out or before bed and it leaves my lips feeling soft for hours!!,,tan,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
108,1344603522,5,1.0,,0,0,0,2023-02-28,"Love this product. I use it at night and wake up with hydrated lips, smooth and plump. Best lip mask I’ve ever used",Favorite by far,mediumTan,green,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
109,986576103,1,0.0,0.375,8,5,3,2023-02-28,This is awful and feel bad my daughter bought me this for Xmas. It does not moisturize my lips at all. Wish I could get a refund since she wasted her own money on this.,,light,green,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
110,8003438297,5,1.0,,0,0,0,2023-02-28,I’ve used this every night for 3 months and I still have so much product left! I can still feel it on my lips in the morning and it’s left feeling super soft! It’s a staple in my skincare routine <3,Worth the money!,fairLight,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
111,6159754296,5,1.0,,0,0,0,2023-02-28,I’ve been using this product for years and love it! The peppermint has a nice tingle and smells amazing! 100% will repurchase if it comes back!,,fair,brown,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
112,11902217610,5,1.0,,0,0,0,2023-02-28,"Excellent produit ! L’apparence de mes lèvres a changé après 1 semaine d’utilisation. Plus hydratées, moins rouges et plus uniformes.",Parfait !,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
113,1998200924,5,1.0,,0,0,0,2023-02-28,"The winter time always leaves my lips dry but when you add wind and freezing cold temperatures, my lips become chapped and irritated. Laneige has become a staple in my makeup bag. In fact, I have one in my purse and in my car as well. I saw a difference in just using it a few times. It deeply hydrates my lips. I feel relief instantly. No more chapped lips for me. I highly recommend this product. All of the scents are great! Gummy bear is my favorite.",Hydrating and smells great!,fair,brown,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
114,24484436707,5,1.0,,0,0,0,2023-02-27,"I’ve been using this for 3 months, and it has saved my dry, cracked lips. my lips are always sore, bleeding, and cracked. after using this, I have been waking up with really soft lips. 10/10",MUST HAVE,light,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
115,43851162127,3,1.0,0.5,2,1,1,2023-02-27,"Meh, I mean it’s ok. I like the Fenty skin one better and this one is super pricey for what your getting. I got the grapefruit and it smells really good though.",ok,medium,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
116,8441605705,5,1.0,,0,0,0,2023-02-27,"I live with this mask on my lips all winter long. I live in a cold, dry environment and most lip balms and chapsticks don’t help. I apply a thick layer of this lip mask on nightly and some days I will apply it throughout the day and I haven’t experienced chapped lips at all this winter. It has even saved my lips when I’ve forgotten to use it for a few days and have had chapped lips that require repair.",Must Have All Winter Long,light,blue,normal,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
117,22383250669,1,0.0,0.75,4,1,3,2023-02-27,love the initial application because it layers so well on your lips and feels hydrated. But after 2 uses it began making my lips feel all chapped. Better off with vaseline,dries your lips up,medium,brown,oily,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
118,32573844155,5,1.0,,0,0,0,2023-02-27,Highly recommend !!! It works great especially after exfoliating my lips. I use it as a gloss during the day and smells great!,Amazing!,light,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
119,37013902423,5,1.0,0.5,4,2,2,2023-02-26,I received a sample of this lip mask with my order and OMG it got rid of the hyperpigmentation on my lips after only one use!,Hyperpigmentation gone,medium,brown,normal,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
120,44174980261,4,1.0,1.0,2,0,2,2023-02-26,i’ve had this product for about 3 months now and let me tell you i love it! it makes my lips super soft in the morning. the scent is also amazing. definitely,makes my lips so soft!,light,brown,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
121,2802333062,5,1.0,0.8333330154418945,6,1,5,2023-02-26,"I decided to give this lip treatment a try back in August 2022. First, I have been using it every night for the last 6mths and I have barely made a dent in it. Second, I usually use Blistex at night and throughout the day to keep my lips hydrated and protected from Canadian winters. Since using the sleep mask at night, I rarely have to use my Blistex. As far as bang for buck goes - I highly recommend! This is an excellent product.",Super hydrating,fair,brown,dry,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
122,7860727440,5,1.0,0.8333330154418945,6,1,5,2023-02-25,"This has saved me during dry, cold, Canadian winters. I am prone to dry lips that could even crack when left untreated in the winter. This mask has helped keep my lips soft during the dry months of the year.",Vital during dry seasons,fair,hazel,normal,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
123,45412564681,4,1.0,1.0,2,0,2,2023-02-25,"This product is pretty good, and it moisturizes my lips well. My only issue is the taste and smell is kind of artificial. Great product though!",,light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
124,45095782616,4,1.0,,0,0,0,2023-02-25,"Pros. Made my lips very smooth. Smells amazing. Cons, is a little pricey. Test on animals But I would recommend",Great product,lightMedium,hazel,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
125,5353168486,2,0.0,,0,0,0,2023-02-25,After using the entire product I am not impressed with how much the product dissipates once applied to the surface of your lips. I like it for the thick shine and smell but that’s about it. Would not recommend it!,Free Sample in 500 point box,deep,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
126,22765613829,5,1.0,0.6666669845581055,3,1,2,2023-02-25,"Amazing, luxurious & yummy lip mask/treatment! Hands down the best lip treatment ever!",Luxurious!,,blue,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
127,7770185909,5,1.0,,0,0,0,2023-02-25,I use this every single night! I wake up with the softest lips ever!,,fair,brown,oily,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
128,2650440841,4,1.0,1.0,1,0,1,2023-02-25,It is a good lip sleeping mask and I use it every night. It helps reduce itchiness around my lips during day time.,,,,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
